tipo_vivienda,divisa,precio,habitaciones,banios,parqueos,direccion,metraje,detalles
apartamento,US$,"134,750",1,1.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",55,
apartamento,US$,"178,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",145,
apartamento,US$,"657,248",3,3.5,4,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",325,
apartamento,US$,"110,250",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",70,
apartamento,US$,"116,250",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",75,
apartamento,US$,"187,500",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",125,
apartamento,US$,"158,000",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",105,
apartamento,RD$,"4,600,000",3,2.5,2,"Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo",179,
apartamento,US$,"152,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",132,
apartamento,US$,"196,300",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",151,
apartamento,US$,"246,500",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",170,
apartamento,US$,"255,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",216,
apartamento,US$,"310,000",3,3.5,3,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",247,
apartamento,US$,"290,000",3,3.5,2,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",200,
apartamento,US$,"95,000",1,1.5,1,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",55,
apartamento,US$,"156,000",2,2.5,2,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",108,
apartamento,US$,"250,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",163,"1/2 Baño, Ascensor, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza"
apartamento,RD$,"5,950,000",2,2,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",133,"1/2 Baño, Agua Potable, Area Servicio Independiente, Control de Acceso, Inversor"
apartamento,US$,"300,000",4,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",190,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Cuarto de Servicio, Jacuzzi, Lobby, Planta Eléctrica, Pozo, Terraza"
apartamento,US$,"900,000",5,4.5,5,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Piscina"
casa,RD$,"15,200,000",5,5.5,4,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",365,
apartamento,US$,"316,000",3,5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",300,"1/2 Baño, Aire Acondicionado, Ascensor, Balcón, Jacuzzi, Lobby, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"350,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",413,"1/2 Baño, Ascensor, Cuarto de Servicio, Estar Familiar, Estudio, Lobby, Seguridad 24 Horas, Terraza"
apartamento,RD$,"6,500,000",3,2,2,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",126,1/2 Baño
apartamento,US$,"115,000",2,2,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",110,"Agua Potable, Ascensor, Balcón, Cisterna, Cuarto de Servicio"
apartamento,US$,"220,000",3,3.5,2,"Anacaona, Santo Domingo Centro (D.N.), Santo Domingo",250,"1/2 Baño, Ascensor, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"152,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",132,"1/2 Baño, Agua Potable, Balcón, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"125,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",154,"1/2 Baño, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
casa,RD$,"7,900,000",3,4,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",350,"Cisterna, Patio, Seguridad 24 Horas"
apartamento,US$,"220,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",200,"Ascensor, Balcón"
apartamento,US$,"165,000",3,1.5,NA,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",165,"1/2 Baño, Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica"
apartamento,RD$,"5,100,000",2,2,1,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",95,"Ascensor, Balcón"
apartamento,RD$,"5,600,000",2,2,2,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",143,"Ascensor, Balcón, Cisterna, Seguridad 24 Horas, Terraza"
apartamento,US$,"8,500,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",190,"1/2 Baño, Ascensor, Balcón, Lobby, Planta Eléctrica, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"124,000",3,2.5,2,"Fernandez, Santo Domingo Centro (D.N.), Santo Domingo",129,"1/2 Baño, Ascensor, Balcón, Lobby, Seguridad 24 Horas"
apartamento,US$,"180,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",224,"1/2 Baño, Terraza"
apartamento,US$,"9,500,000",3,2,NA,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",225,"Balcón, Cuarto de Servicio, Lobby, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"3,385,000",2,1,1,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",85,"Balcón, Cisterna, Pozo, Seguridad 24 Horas"
apartamento,RD$,"6,000,000",2,2,NA,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",108,"1/2 Baño, Balcón, Planta Eléctrica, Pozo"
casa,US$,"650,000",3,3.5,4,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",711,
apartamento,RD$,"120,065",1,2.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",75,"1/2 Baño, Agua Potable, Ascensor, Estudio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,RD$,"8,400,000",3,3,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",182,
apartamento,US$,"410,000",4,4.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",420,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Sauna, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"7,900,000",3,2.5,2,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",165,
apartamento,US$,"134,000",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",106,"1/2 Baño, Aire Acondicionado, Ascensor, Balcón, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Shutters"
apartamento,US$,"185,000",3,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",220,"Estudio, Lobby"
apartamento,US$,"169,000",3,3.5,2,"Jardines Del Sur, Santo Domingo Centro (D.N.), Santo Domingo",201,"1/2 Baño, Cuarto de Servicio, Seguridad 24 Horas, Terraza"
apartamento,RD$,"7,100,000",3,2,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",0,"Ascensor, Balcón, Seguridad 24 Horas"
apartamento,RD$,"5,600,000",3,2.5,2,"Quisqueya, Santo Domingo Centro (D.N.), Santo Domingo",147,"1/2 Baño, Balcón, Cisterna, Cuarto de Servicio"
apartamento,RD$,"5,550,000",3,2,2,"El Cacique, Santo Domingo Centro (D.N.), Santo Domingo",165,"1/2 Baño, Balcón, Cisterna, Seguridad 24 Horas, Vestidores"
apartamento,RD$,"6,700,000",3,2,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",172,
apartamento,RD$,"5,700,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",143,1/2 Baño
apartamento,US$,"295,000",4,4.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",355,"1/2 Baño, Agua Potable, Ascensor, Balcón, Estudio, Planta Eléctrica, Pozo"
apartamento,US$,"165,000",3,3,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",165,"Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby"
apartamento,US$,"185,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"270,000",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",270,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"11,000,000",3,4,4,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",287,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"128,500",3,2.5,2,"Jardines Del Sur, Santo Domingo Centro (D.N.), Santo Domingo",135,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Control de Acceso, Cuarto de Servicio, Estudio, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"145,000",2,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",112,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"155,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",118,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"5,850,000",3,2,1,"Gazcue, Santo Domingo Centro (D.N.), Santo Domingo",138,
casa,US$,"545,000",4,3.5,6,"Lomas de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",560,"1/2 Baño, Cisterna, Cuarto de Servicio, Estudio, Piscina, Terraza, Vestidores"
apartamento,US$,"325,000",3,3.5,3,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",370,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"375,000",3,3.5,2,"Anacaona, Santo Domingo Centro (D.N.), Santo Domingo",350,"1/2 Baño, Ascensor, Balcón, Estar Familiar, Gazzebo, Gimnasio, Piscina, Terraza"
casa,US$,"700,000",4,4.5,6,"Los Rios, Santo Domingo Centro (D.N.), Santo Domingo",460,"1/2 Baño, Agua Potable, Cuarto de Servicio, Estar Familiar, Family Room, Patio, Planta Eléctrica, Pozo, Terraza"
apartamento,US$,"205,000",3,3.5,2,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",248,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Seguridad 24 Horas"
casa,US$,"485,000",5,5.5,NA,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",430,"1/2 Baño, Agua Potable, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Patio, Terraza"
apartamento,US$,"215,000",3,4,NA,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",250,"Agua Potable, Cuarto de Servicio, Lobby, Seguridad 24 Horas"
apartamento,US$,"155,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
apartamento,US$,"82,500",1,1.5,1,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",60,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"177,000",3,3.5,2,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",152,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"98,000",3,2.5,2,"Arroyo Hondo II, Santo Domingo Centro (D.N.), Santo Domingo",98,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Terraza, Vestidores"
apartamento,RD$,"4,200,000",2,2,2,"Las Colinas, Santo Domingo Centro (D.N.), Santo Domingo",125,"Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Planta Eléctrica, Vestidores"
casa,RD$,"30,000,000",4,3.5,6,"Los Rios, Santo Domingo Centro (D.N.), Santo Domingo",490,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Patio, Planta Eléctrica, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"160,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"7,500,000",3,2.5,2,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",169,"1/2 Baño, Ascensor, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"165,000",3,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",147,"1/2 Baño, Agua Potable, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"117,875",2,2,2,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",94,"Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Lobby, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
apartamento,US$,"158,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",130,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"7,020,000",3,3,2,"Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo",181,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Estar Familiar, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"160,000",2,2.5,2,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",101,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"200,000",3,3.5,2,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",142,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,RD$,"5,538,000",3,2.5,2,"Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo",115,"Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"7,050,000",2,2.5,NA,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",169,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"142,400",1,1.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",78,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"3,894,000",3,2,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",100,"Agua Potable, Area de Juegos Infantiles, Control de Acceso, Cuarto de Servicio, Gazzebo, Piscina, Seguridad 24 Horas"
apartamento,US$,"126,625",1,1.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",78,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Gimnasio, Jacuzzi, Lobby, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"299,000",2,2.5,2,"Malecon, Santo Domingo Centro (D.N.), Santo Domingo",184,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"171,200",3,2.5,2,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",144,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gazzebo, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"136,224",2,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",129,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"115,000",1,1.5,2,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",57,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Terraza, Walk In Closet"
casa,RD$,"4,500,000",3,2.5,2,"Pantoja, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Estar Familiar, Vestidores"
apartamento,RD$,"4,700,000",3,3,2,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",153,"Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"190,000",2,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",155,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"82,200",1,1.5,1,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",79,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"199,999",3,3.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Family Room, Gazzebo, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"89,500",1,1.5,1,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",68,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gazzebo, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"3,950,000",2,2,2,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",84,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"64,400",1,1,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",51,"Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gazzebo, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"265,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"262,500",4,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",198,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"12,995,000",4,3.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",320,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"172,000",2,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",123,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"98,000",1,1.5,1,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",66,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"208,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",150,
casa,US$,"245,000",3,3.5,4,"Altos de Las Praderas, Santo Domingo Centro (D.N.), Santo Domingo",300,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"255,000",2,2.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",130,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Sauna, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"198,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"183,000",2,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",121,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"216,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",174,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
